"Reading ID","Post-Compressor (bits)","Pre-Evaporator (bits)","Post-Evaporator (vals)","Pre-Compressor (vals)","Test (vals)","Time (s)"
"1","0","0","5.082199612632394","5.512962443288416","5.186769040301442","0"
"2","0","0","5.831723746610805","5.456752879079431","5.598087657941505","0.097"
"3","0","0","5.361482424195856","5.114438429009169","5.4432191625237465","0.193"
"4","0","0","5.569240413606167","5.938331448705867","5.426820817403495","0.287"
"5","0","0","5.9936345014721155","5.1933088093064725","5.859953108010814","0.391"
"6","0","0","5.1888822733890265","5.172921370714903","5.266363828908652","0.498"
"7","0","0","5.250370115041733","5.79017080902122","5.585701867006719","0.603"
"8","0","0","5.979814927792177","5.623176717432216","5.451420638244599","0.712"
"9","0","0","5.812137174420059","5.357181526720524","5.336664007045329","0.808"
"10","0","0","5.400851755402982","5.197962247999385","5.014825361315161","0.903"
"11","0","0","5.026417772518471","5.160272166831419","5.564016424817964","0.998"
"12","0","0","5.222829084144905","5.3340561860241","5.475408205529675","1.094"
"13","0","0","5.251780753256753","5.639696089550853","5.656984907342121","1.19"
"14","0","0","5.299936555325985","5.937191182281822","5.276445678202435","1.285"
"15","0","0","5.556908575119451","5.114204643992707","5.966823993716389","1.395"
"16","0","0","5.6308309368323535","5.6961943653877825","5.456548721762374","1.5"
"17","0","0","5.656750738387927","5.648298206040636","5.026571064256132","1.599"
"18","0","0","5.98574449820444","5.348000921076164","5.393733955919743","1.715"
"19","0","0","5.502459382405505","5.233648951398209","5.351525135571137","1.819"
"20","0","0","5.801421097014099","5.455606879200786","5.329277282580733","1.915"
"21","0","0","5.616963151842356","5.788709221640602","5.129917218582705","2.011"
"22","0","0","5.568596626166254","5.443313621217385","5.392935460433364","2.111"
"23","0","0","5.378709397511557","5.291709647281095","5.782652222551405","2.206"
"24","0","0","5.4855554001405835","5.212929204106331","5.5646160275209695","2.3"
"25","0","0","5.390441091265529","5.243047146592289","5.145480426494032","2.404"
"26","0","0","5.374425732064992","5.733807255746797","5.964640977326781","2.499"
"27","0","0","5.9318290003575385","5.827822581864893","5.843222854658961","2.604"
"28","0","0","5.356664128601551","5.098544928012416","5.674221233231947","2.708"
"29","0","0","5.522955488879234","5.9814026148524135","5.370168867288157","2.803"
"30","0","0","5.8961971192620695","5.165997270261869","5.295764645328745","2.898"
"31","0","0","5.890541880391538","5.143963660812005","5.6725160086061805","2.994"
"32","0","0","5.352911785943434","5.505873078247532","5.236523942789063","3.089"
"33","0","0","5.934931016061455","5.2957603021059185","5.616945261834189","3.183"
"34","0","0","5.639951935969293","5.986751987831667","5.991088887909427","3.28"
"35","0","0","5.41318350401707","5.6701291932258755","5.025278955465183","3.386"
"36","0","0","5.849448855733499","5.89301838632673","5.60724168876186","3.494"
"37","0","0","5.265421969583258","5.875249134842306","5.17224109149538","3.599"
"38","0","0","5.189469638979062","5.715858359821141","5.364761867560446","3.706"
"39","0","0","5.745882894145325","5.4419100095983595","5.696736154844984","3.8"
"40","0","0","5.859745716443285","5.146911648102105","5.989020712208003","3.894"
"41","0","0","5.258973274147138","5.666573481634259","5.086074060294777","3.989"
"42","0","0","5.915933995740488","5.536355626536533","5.7167590039316565","4.084"
"43","0","0","5.354471737984568","5.121804648311809","5.904082245193422","4.179"
"44","0","0","5.900171244051307","5.739376039011404","5.95164409535937","4.273"
"45","0","0","5.584561767755076","5.810076005756855","5.683424373157322","4.378"
"46","0","0","5.782416399335489","5.994182333350182","5.678665247745812","4.495"
"47","0","0","5.840727245202288","5.100014505209401","5.53067222610116","4.6"
"48","0","0","5.836488764267415","5.894229827215895","5.909530761884525","4.715"
"49","0","0","5.795090368483216","5.27195696067065","5.194508366053924","4.809"
"50","0","0","5.034368493361399","5.547368849627674","5.502930608345196","4.905"
"51","0","0","5.5474244996439666","5.609473914373666","5.295525685418397","5"
"52","0","0","5.901498958002776","5.106253279838711","5.516856294358149","5.096"
"53","0","0","5.711737974081188","5.964485485572368","5.067700448213145","5.191"
"54","0","0","5.99214080045931","5.186682197265327","5.640893697272986","5.288"
"55","0","0","5.153893803944811","5.280801947694272","5.2911987183615565","5.396"
"56","0","0","5.76329030841589","5.588275513611734","5.3723653689958155","5.506"
"57","0","0","5.4251634031534195","5.234889554325491","5.914740331005305","5.61"
"58","0","0","5.3416216757614166","5.243787334533408","5.8880726946517825","5.723"
"59","0","0","5.796530560590327","5.196538848569617","5.333882266422734","5.818"
"60","0","0","5.819223289145157","5.907841575099155","5.4065029551275074","5.914"
"61","0","0","5.1038369955495","5.394394173985347","5.772291362518445","6.008"
"62","0","0","5.262509948806837","5.153888567816466","5.9661642231512815","6.102"
"63","0","0","5.722183625679463","5.805315192323178","5.892278891289607","6.196"
"64","0","0","5.071966850897297","5.763831954449415","5.7041839165613055","6.295"
"65","0","0","5.945863148197532","5.342889991123229","5.488643560791388","6.4"
"66","0","0","5.412753198761493","5.095578680979088","5.319186837645248","6.506"
"67","0","0","5.656395584112033","5.918210929725319","5.170441370457411","6.611"
"68","0","0","5.5334451633971184","5.090034931665286","5.233630621340126","6.726"
"69","0","0","5.260626153321937","5.126536878990009","5.080066380323842","6.821"
"70","0","0","5.814930110471323","5.208753754850477","5.49194974754937","6.924"
"71","0","0","5.810394609812647","5.164334591245279","5.670932137174532","7.015"
"72","0","0","5.872994287172332","5.9496926662977785","5.514104743488133","7.11"
"73","0","0","5.688947988674045","5.982654165010899","5.001148996641859","7.204"
"74","0","0","5.628137681633234","5.2145244823768735","5.532360490644351","7.301"
"75","0","0","5.678483974887058","5.505442681256682","5.380751810502261","7.415"
"76","0","0","5.173434336204082","5.590751147828996","5.656164813321084","7.511"
"77","0","0","5.3691931939683855","5.93667425820604","5.676322412444279","7.615"
"78","0","0","5.5828618705272675","5.644477769033983","5.369725383585319","7.721"
"79","0","0","5.9951607410330325","5.826518717454746","5.951795065309852","7.816"
"80","0","0","5.421243318589404","5.181054984219372","5.3624821696430445","7.91"
"81","0","0","5.773197368253022","5.146570989862084","5.900496694492176","8.003"
"82","0","0","5.034945631399751","5.26979934819974","5.807858007028699","8.099"
"83","0","0","5.259974947897717","5.088137012673542","5.722634203964844","8.193"
"84","0","0","5.297849482856691","5.54754427424632","5.71320289792493","8.287"
"85","0","0","5.043105292133987","5.6215649272780865","5.56520882085897","8.391"
"86","0","0","5.751193438656628","5.929983517853543","5.379181510768831","8.496"
"87","0","0","5.5970384671818465","5.007222828222439","5.143973103258759","8.6"
"88","0","0","5.774763799738139","5.362188132945448","5.083453500876203","8.707"
"89","0","0","5.873385206796229","5.547389168990776","5.9459815812297165","8.802"
"90","0","0","5.087393237743527","5.11209351872094","5.0552717198152095","8.896"
"91","0","0","5.722129920031875","5.923936038743705","5.305333775933832","8.992"
"92","0","0","5.924377630930394","5.344732835423201","5.568900127662346","9.088"
"93","0","0","5.288799620466307","5.022720388136804","5.203649854985997","9.183"
"94","0","0","5.050066307885572","5.459632515907288","5.077845050254837","9.287"
"95","0","0","5.71161195053719","5.844727020245045","5.50952192931436","9.411"
"96","0","0","5.01252653892152","5.220021449262276","5.66757215349935","9.514"
"97","0","0","5.68665789347142","5.620083101093769","5.256384273990989","9.637"
"98","0","0","5.024259598460048","5.286128085339442","5.773721882607788","9.766"
"99","0","0","5.884098658338189","5.380367173813283","5.47197033977136","9.869"
"100","0","0","5.041337643982843","5.2563349234405905","5.747551499865949","9.972"
"101","0","0","5.291409460827708","5.587879752740264","5.061058060731739","10.074"
"102","0","0","5.598730947356671","5.007399766240269","5.28121538949199","10.181"
"103","0","0","5.336245000595227","5.851454787189141","5.087392234010622","10.284"
"104","0","0","5.5039772083982825","5.170041900360957","5.005004859762266","10.397"
"105","0","0","5.292564412811771","5.874364888295531","5.286865391768515","10.508"
"106","0","0","5.185166594805196","5.3983524611685425","5.080100441118702","10.611"
"107","0","0","5.96041906462051","5.654765555169433","5.193117507034913","10.714"
"108","0","0","5.83784977463074","5.685158442473039","5.645785623462871","10.835"
"109","0","0","5.446784290019423","5.404513761168346","5.425224911188707","10.942"
"110","0","0","5.289451370248571","5.669134536990896","5.867282483493909","11.047"
"111","0","0","5.041735271457583","5.7794687452260405","5.141663993243128","11.138"
"112","0","0","5.539205584209412","5.431826326297596","5.9880032180808485","11.247"
"113","0","0","5.005774361547083","5.69503068481572","5.440180420409888","11.374"
