"Reading ID","Post-Compressor (bits)","Pre-Evaporator (bits)","Post-Evaporator (vals)","Pre-Compressor (vals)","Test (vals)","Time (s)"
"1","0","0","10.89430201658979","9.69072150066495","11.389614345971495","0"
"2","0","0","4.340620370581746","2.4290745868347585","8.536258751992136","0.097"
"3","0","0","9.14946005307138","7.397956482134759","12.758225399069488","0.195"
"4","0","0","21.647382653318346","22.203490210697055","19.7875069626607","0.292"
"5","0","0","38.79103186354041","38.16959798708558","35.704290786292404","0.391"
"6","0","0","9.652671469375491","5.550559740513563","2.897447641007602","0.498"
"7","0","0","26.241284491028637","21.75833051977679","17.045711264014244","0.593"
"8","0","0","42.45273654349148","34.16410537716001","33.17986517306417","0.69"
"9","0","0","29.441975391935557","33.928290681447834","30.593544447328895","0.786"
"10","0","0","4.276151431258768","4.565362499561161","0.939361504279077","0.882"
"11","0","0","13.304480578750372","15.937552999705076","16.57610211102292","0.978"
"12","0","0","38.99196702428162","36.98047397704795","32.34893340105191","1.074"
"13","0","0","35.71614948660135","32.046089293435216","26.786563614849","1.17"
"14","0","0","8.209943112451583","3.577064238488674","4.009331460110843","1.266"
"15","0","0","5.100270024035126","8.65006186813116","11.136200367007405","1.362"
"16","0","0","33.26179405488074","29.424773646518588","28.928801944945008","1.458"
"17","0","0","39.795127195771784","34.2944528660737","27.205648477189243","1.555"
"18","0","0","36.257601774297655","29.570686393417418","24.704719805624336","1.652"
"19","0","0","37.11986602656543","29.939747283235192","26.833802091423422","1.79"
"20","0","0","29.11159811168909","30.228565896395594","23.53924637613818","1.887"
"21","0","0","25.03116135345772","26.18698703777045","27.452356311958283","1.984"
"22","0","0","8.73279680730775","7.4204749637283385","7.383371333125979","2.08"
"23","0","0","14.778698188252747","13.738951642531902","6.464618147816509","2.176"
"24","0","0","40.07083613052964","33.01708413567394","30.120397064369172","2.272"
"25","0","0","34.95460448646918","33.95661870157346","27.917076949961483","2.369"
"26","0","0","37.2919715042226","35.680216105189174","31.482218438759446","2.469"
"27","0","0","27.404414042364806","22.65979806240648","27.812812377233058","2.568"
"28","0","0","9.799757187720388","4.659373355098069","7.701835562475026","2.664"
"29","0","0","6.471285006031394","7.488052275497466","6.44259896222502","2.761"
"30","0","0","37.42758049629629","29.797567796893418","32.76235364610329","2.857"
"31","0","0","34.1184855774045","29.0491557251662","27.812630906701088","2.953"
"32","0","0","9.28383235540241","11.476267692167312","7.628943824209273","3.049"
"33","0","0","3.411894573364407","2.6514649018645287","9.216464466881007","3.147"
"34","0","0","8.66405904525891","4.979871881660074","9.897784749045968","3.248"
"35","0","0","7.8891749125905335","14.43190272571519","5.3533855732530355","3.344"
"36","0","0","27.45591673720628","17.375195637810975","20.454086805228144","3.441"
"37","0","0","40.35020761145279","32.04306793957949","34.72270888555795","3.537"
"38","0","0","8.191721229813993","2.8743253834545612","9.983034904580563","3.63"
"39","0","0","34.41289722500369","37.926325568929315","40.637250553350896","3.737"
"40","0","0","12.81756217777729","10.665491150692105","6.491187650710344","3.842"
"41","0","0","23.891412527300417","17.320160816889256","15.675347505602986","3.949"
"42","0","0","42.29941998096183","38.794042084831744","35.8800653279759","4.056"
"43","0","0","39.1957608978264","28.051179059781134","25.23007062356919","4.167"
"44","0","0","12.5922811049968","11.487657888326794","11.395557701587677","4.275"
"45","0","0","30.65914035635069","29.282214240171015","31.699787862598896","4.368"
"46","0","0","29.40720267035067","20.36983807059005","26.506420367397368","4.473"
"47","0","0","20.541506374720484","18.22979371296242","15.113878023810685","4.592"
"48","0","0","40.398488998413086","33.5794703355059","33.86531735304743","4.686"
"49","0","0","20.7436737655662","17.03932922706008","17.03965579532087","4.782"
"50","0","0","0.9825453860685229","0.9698702744208276","3.9537731697782874","4.879"
"51","0","0","12.45406017685309","13.111883011180907","14.323976943735033","4.975"
"52","0","0","35.30375940492377","33.96911354409531","28.432780946139246","5.072"
