"Reading ID","Post-Compressor (bits)","Pre-Evaporator (bits)","Post-Evaporator (vals)","Pre-Compressor (vals)","Test (vals)","Time (s)"
"1","0","0","5.671912648482248","5.968364211730659","5.8778693622443825","0"
"2","0","0","5.116864317562431","5.711119315586984","5.7241033397149295","0.105"
"3","0","0","5.0054097508545965","5.929666712414473","5.873563853558153","0.209"
"4","0","0","5.338301985524595","5.44869629945606","5.241518103051931","0.315"
"5","0","0","5.442868395941332","5.122010370949283","5.3201912271324545","0.421"
"6","0","0","5.414669241989031","5.110754800029099","5.843249343102798","0.527"
"7","0","0","5.853781263111159","5.331193776335567","5.6050910477060825","0.631"
"8","0","0","5.585445028496906","5.164059059461579","5.519663564860821","0.737"
"9","0","0","5.03145066020079","5.661479312228039","5.965152878081426","0.839"
"10","0","0","5.043102781288326","5.528266677632928","5.18472632789053","0.944"
"11","0","0","5.543293466791511","5.447429426480085","5.225980196846649","1.049"
"12","0","0","5.739272613311186","5.602815273916349","5.945402385201305","1.153"
"13","0","0","5.671031305799261","5.181962385075167","5.115977353416383","1.26"
"14","0","0","5.763512917095795","5.164123686728999","5.336054994957522","1.364"
"15","0","0","5.472921231994405","5.455533457919955","5.704137736698613","1.471"
"16","0","0","5.2325414509978145","5.42629763064906","5.6894917853642255","1.576"
"17","0","0","5.6472762590274215","5.121257427148521","5.296619906323031","1.681"
"18","0","0","5.004205344244838","5.759259192273021","5.038170514628291","1.785"
"19","0","0","5.78339866688475","5.077270655427128","5.0671249472070485","1.89"
"20","0","0","5.498001338215545","5.836653272621334","5.673325831536204","1.995"
"21","0","0","5.11462731519714","5.806373041123152","5.519347765948623","2.099"
"22","0","0","5.006765600061044","5.548476806376129","5.685853659640998","2.203"
"23","0","0","5.809245521901175","5.027817107038572","5.545650265878066","2.311"
"24","0","0","5.760782387107611","5.792658215388656","5.455106710083783","2.416"
"25","0","0","5.47418649145402","5.397845215396956","5.959492944879457","2.521"
"26","0","0","5.45627279789187","5.57192042726092","5.5967039812821895","2.624"
"27","0","0","5.508586083306","5.447196697816253","5.267163638724014","2.729"
"28","0","0","5.383274776861072","5.252347643487155","5.209273666609079","2.832"
"29","0","0","5.930391890462488","5.895698424195871","5.330142424209043","2.94"
"30","0","0","5.423500592587516","5.31928582652472","5.4904711993876845","3.045"
"31","0","0","5.377068927278742","5.554481354542077","5.669853786705062","3.152"
"32","0","0","5.9761701703537256","5.007778575643897","5.147965676849708","3.256"
"33","0","0","5.920610480476171","5.013098242692649","5.208778349682689","3.36"
"34","0","0","5.965456426842138","5.423642887966707","5.936098046833649","3.464"
"35","0","0","5.514439139747992","5.401016779709607","5.523736005183309","3.569"
"36","0","0","5.846450696932152","5.103690959978849","5.937954575754702","3.676"
"37","0","0","5.605249358108267","5.8914170023053885","5.541480246465653","3.783"
"38","0","0","5.464472238672897","5.044387811329216","5.112788413884118","3.888"
"39","0","0","5.869215271668509","5.436675747856498","5.048953283345327","3.992"
"40","0","0","5.309848647331819","5.351723093306646","5.95947775291279","4.097"
"41","0","0","5.816054694587365","5.389839030569419","5.393470329698175","4.202"
"42","0","0","5.843784654513001","5.621708151884377","5.506987233879045","4.304"
"43","0","0","5.177610123064369","5.372221054043621","5.452745379181579","4.409"
"44","0","0","5.860443102195859","5.625936426455155","5.81551267625764","4.517"
"45","0","0","5.0956465671770275","5.128582630306482","5.559970821952447","4.622"
"46","0","0","5.813589500961825","5.736316504655406","5.953647357178852","4.728"
"47","0","0","5.621726701268926","5.258794402703643","5.078858198132366","4.833"
"48","0","0","5.197401642799377","5.1205967457499355","5.112003886373714","4.939"
"49","0","0","5.391586552839726","5.028669128660113","5.252462142147124","5.044"
"50","0","0","5.480428964132443","5.892326649976894","5.654362944653258","5.149"
"51","0","0","5.715597141068429","5.61495967162773","5.370500705903396","5.253"
"52","0","0","5.694929876131937","5.311260137008503","5.253310508327559","5.358"
"53","0","0","5.033958696294576","5.68694796343334","5.741090453695506","5.463"
"54","0","0","5.911399439908564","5.211224311729893","5.594514748780057","5.569"
"55","0","0","5.048285617958754","5.597659639082849","5.4164270628243685","5.674"
"56","0","0","5.671100390376523","5.522421410307288","5.803473160369322","5.78"
"57","0","0","5.865638084476814","5.454173931153491","5.8589503252878785","5.885"
"58","0","0","5.092469991650432","5.424145466415212","5.1271547940559685","5.988"
"59","0","0","5.720967345871031","5.195762223098427","5.18666584440507","6.094"
"60","0","0","5.2794176049064845","5.2759405905380845","5.172287877416238","6.199"
"61","0","0","5.998269448755309","5.745406887959689","5.277939984807745","6.305"
"62","0","0","5.45553172682412","5.580081908032298","5.324899038299918","6.408"
"63","0","0","5.07159643759951","5.63507928699255","5.541383641306311","6.527"
"64","0","0","5.441192672587931","5.32588659436442","5.3655145154334605","6.628"
"65","0","0","5.508602465270087","5.149455587146804","5.803208666620776","6.731"
"66","0","0","5.300492521142587","5.736799778882414","5.802625921089202","6.836"
"67","0","0","5.3112806209828705","5.283363653346896","5.828992653405294","6.943"
"68","0","0","5.853023758390918","5.50128485285677","5.962000187020749","7.048"
"69","0","0","5.630429232027382","5.306021808180958","5.041134615428746","7.154"
"70","0","0","5.679142877226695","5.194390028715134","5.6385230908636","7.26"
"71","0","0","5.310984582640231","5.730785682331771","5.088402112480253","7.366"
"72","0","0","5.454501589061692","5.985474412329495","5.0999830015935","7.471"
"73","0","0","5.08310098410584","5.6661297082901","5.020822126884013","7.576"
"74","0","0","5.943821397610009","5.487005046568811","5.979347631102428","7.682"
"75","0","0","5.928016938036308","5.335092128487304","5.492629632819444","7.789"
"76","0","0","5.113878660602495","5.511826270259917","5.980850139632821","7.894"
"77","0","0","5.771759141469374","5.761011026799679","5.898679405683652","8"
"78","0","0","5.095916750608012","5.728218774078414","5.558654377469793","8.106"
"79","0","0","5.444291150663048","5.001662463648245","5.958078032359481","8.21"
"80","0","0","5.275785035220906","5.433848315151408","5.346699142130092","8.315"
"81","0","0","5.2609890687745064","5.15281271119602","5.587487917160615","8.421"
"82","0","0","5.260958954691887","5.522891674656421","5.611481418833137","8.527"
"83","0","0","5.884340330027044","5.447774892905727","5.455199290532619","8.632"
