"Reading ID","Post-Compressor (bits)","Pre-Evaporator (bits)","Post-Evaporator (vals)","Pre-Compressor (vals)","Test (vals)","Time (s)"
"1","0","0","5.144143950659782","5.581762056564912","5.211650843266398","0"
"2","0","0","5.961096202721819","5.238499897299334","5.657457395456731","0.072"
"3","0","0","5.831590942339972","5.915093023562804","5.7118334183469415","0.144"
"4","0","0","5.818164956755936","5.286396405892447","5.944237797753885","0.216"
"5","0","0","5.322525504976511","5.6766033549793065","5.291060155257583","0.287"
"6","0","0","5.388361666118726","5.758793476969004","5.362345066154376","0.359"
"7","0","0","5.797498054802418","5.452341768192127","5.868994060438126","0.43"
"8","0","0","5.324838138651103","5.036842871224508","5.822830589488149","0.501"
"9","0","0","5.557742771925405","5.183586250059307","5.615561092272401","0.571"
"10","0","0","5.653982221148908","5.7375964352395386","5.563574067782611","0.64"
"11","0","0","5.019055586308241","5.05964944511652","5.882169481134042","0.712"
"12","0","0","5.97975040669553","5.451151423389092","5.171578974928707","0.782"
"13","0","0","5.593869884498417","5.535721543710679","5.334591714432463","0.855"
"14","0","0","5.251797009259462","5.879263711860403","5.9414638564921916","0.926"
"15","0","0","5.508610597345978","5.310079233255237","5.034863628447056","0.997"
"16","0","0","5.780744478339329","5.212443808792159","5.654870419763029","1.067"
"17","0","0","5.145493999822065","5.7921857931651175","5.873270923504606","1.138"
"18","0","0","5.444670733064413","5.850854468764737","5.452631380874664","1.208"
"19","0","0","5.8329944184515625","5.509715713793412","5.494565116474405","1.282"
"20","0","0","5.154990941984579","5.3153262180276215","5.9213486621156335","1.352"
"21","0","0","5.070704166777432","5.071966890012845","5.186263951938599","1.423"
"22","0","0","5.856084888800979","5.947456260677427","5.173752065980807","1.494"
"23","0","0","5.95259792287834","5.086597396060824","5.684811838436872","1.567"
"24","0","0","5.4416054375469685","5.685029612388462","5.304694771766663","1.638"
"25","0","0","5.286571791395545","5.077238411642611","5.649808059912175","1.709"
"26","0","0","5.747374667786062","5.706740204710513","5.086593193933368","1.779"
"27","0","0","5.034513777354732","5.817537739872932","5.7354878291953355","1.851"
"28","0","0","5.410319966031238","5.8314171771053225","5.3608721368946135","1.923"
"29","0","0","5.120367106283084","5.90552351786755","5.5971471117809415","1.994"
"30","0","0","5.0360306687653065","5.911994590656832","5.585840666200966","2.066"
"31","0","0","5.220216154819354","5.940104479668662","5.0216412481386214","2.137"
"32","0","0","5.728207842214033","5.119685187470168","5.879140434321016","2.207"
"33","0","0","5.883209247374907","5.262048924341798","5.168577786535025","2.278"
"34","0","0","5.1007542258594185","5.051196201005951","5.412454435834661","2.347"
